        6.0770001411       24.7000007629        2.4700000286
        6.0900001526       25.6000003815        2.5599999428
        6.1040000916       24.2999992371        2.4299998283
        6.1170001030       25.0000000000        2.5000000000
        6.1310000420       32.5999984741        3.2599997520
        6.1440000534       29.3999996185        2.9400000572
        6.1579999924       33.7999992371        3.3799998760
        6.1719999313       31.5000000000        3.1500000954
        6.1849999428       30.5000000000        3.0499999523
        6.1989998817       37.5999984741        3.7599997520
        6.2129998207       34.2000007629        3.4200000763
        6.2270002365       44.4000015259        4.4400000572
        6.2410001755       48.5999984741        4.8599996567
        6.2550001144       43.4000015259        4.3400001526
        6.2690000534       54.7999992371        5.4800000191
        6.2829999924       57.0000000000        5.6999998093
        6.2969999313       53.0000000000        5.3000001907
        6.3109998703       65.0000000000        6.5000000000
        6.3249998093       65.0000000000        6.5000000000
        6.3390002251       75.0000000000        7.5000000000
        6.3530001640       80.0000000000        8.0000000000
        6.3680000305       79.0000000000        7.9000000954
        6.3819999695       88.0000000000        8.8000001907
        6.3959999084      103.0000000000       10.3000001907
        6.4109997749      114.0000000000       11.3999996185
        6.4250001907      128.0000000000       12.8000001907
        6.4400000572      146.0000000000       14.6000003815
        6.4549999237      162.0000000000       16.2000007629
        6.4689998627      179.0000000000       17.8999996185
        6.4840002060      211.0000000000       21.1000003815
        6.4990000725      251.0000000000       25.1000003815
        6.5130000114      289.0000000000       28.8999996185
        6.5279998779      360.0000000000       36.0000000000
        6.5430002213      449.0000000000       44.9000015259
        6.5580000877      552.0000000000       55.2000007629
        6.5729999542      698.0000000000       69.8000030518
        6.5879998207      817.0000000000       81.6999969482
        6.6030001640      882.0000000000       88.1999969482
        6.6180000305      895.0000000000       89.5000000000
        6.6339998245      915.0000000000       91.5000000000
        6.6490001678      899.0000000000       89.9000015259
        6.6640000343      903.0000000000       90.3000030518
        6.6799998283      904.0000000000       90.4000015259
        6.6950001717      899.0000000000       89.9000015259
        6.7100000381      909.0000000000       90.9000015259
        6.7259998322      900.0000000000       90.0000000000
        6.7420001030      901.0000000000       90.0999984741
        6.7569999695      885.0000000000       88.5000000000
        6.7729997635      878.0000000000       87.8000030518
        6.7890000343      793.0000000000       79.3000030518
        6.8039999008      679.0000000000       67.9000015259
        6.8200001717      541.0000000000       54.0999984741
        6.8359999657      425.0000000000       42.5000000000
        6.8520002365      350.0000000000       35.0000000000
        6.8680000305      281.0000000000       28.1000003815
        6.8839998245      245.0000000000       24.5000000000
        6.9000000954      209.0000000000       20.8999996185
        6.9169998169      181.0000000000       18.1000003815
        6.9330000877      163.0000000000       16.2999992371
        6.9489998817      140.0000000000       14.0000000000
        6.9660000801      124.0000000000       12.3999996185
        6.9819998741      108.0000000000       10.8000001907
        6.9980001450       97.0000000000        9.6999998093
        7.0149998665       82.0000000000        8.1999998093
        7.0320000648       78.1999969482        7.8199996948
        7.0479998589       71.8000030518        7.1800003052
        7.0650000572       65.6999969482        6.5699996948
        7.0819997787       60.2000007629        6.0199999809
        7.0989999771       57.0000000000        5.6999998093
        7.1149997711       44.4000015259        4.4400000572
        7.1319999695       41.2000007629        4.1199998856
        7.1490001678       44.0000000000        4.4000000954
        7.1669998169       43.7999992371        4.3800001144
        7.1840000153       33.0999984741        3.3099999428
        7.2010002136       30.7999992371        3.0799999237
        7.2179999352       31.5000000000        3.1500000954
        7.2350001335       28.3999996185        2.8399999142
        7.2529997826       32.0999984741        3.2099997997
        7.2699999809       20.2999992371        2.0299999714
        7.2880001068       26.6000003815        2.6600000858
        7.3049998283       24.8999996185        2.4900000095
        7.3229999542       28.1000003815        2.8099999428
        7.3410000801       17.7999992371        1.7799999714
        7.3590002060       21.0000000000        2.0999999046
        7.3759999275       18.6000003815        1.8600000143
        7.3940000534       19.5000000000        1.9500000477
        7.4120001793       15.6000003815        1.5600000620
        7.4299998283       17.3999996185        1.7400000095
        7.4479999542       18.2000007629        1.8200000525
        7.4660000801        9.5000000000        0.9499999881
        7.4850001335       13.3999996185        1.3399999142
        7.5029997826       13.1000003815        1.3100000620
        7.5209999084       12.8000001907        1.2799999714
        7.5399999619        9.3000001907        0.9300000072
        7.5580000877       13.1999998093        1.3199999332
        7.5770001411        8.1999998093        0.8199999928
        7.5960001945        9.0000000000        0.8999999762
        7.6139998436       10.3999996185        1.0399999619
        7.6329998970       10.3000001907        1.0299999714
        7.6519999504       10.5000000000        1.0499999523
        7.6710000038       11.3000001907        1.1299999952
        7.6900000572       13.5000000000        1.3500000238
        7.7090001106       11.8000001907        1.1800000668
        7.7280001640        6.3000001907        0.6299999952
        7.7470002174        9.5000000000        0.9499999881
        7.7659997940       10.6000003815        1.0600000620
        7.7859997749        9.5000000000        0.9499999881
        7.8049998283        4.9000000954        0.4900000095
        7.8249998093        2.4000000954        0.2400000095
        7.8439998627        1.6000000238        0.1599999964
        7.8639998436        5.6999998093        0.5699999928
        7.8829998970        9.6999998093        0.9699999690
        7.9029998779        5.1999998093        0.5199999809
        7.9229998589        6.5999999046        0.6599999666
        7.9429998398        8.1999998093        0.8199999928
        7.9629998207        4.3000001907        0.4300000072
        7.9829998016        5.8000001907        0.5800000429
        8.0030002594        7.0999999046        0.7099999785
        8.0229997635        1.7000000477        0.1700000018
        8.0439996719        5.0000000000        0.5000000000
        8.0640001297        3.4000000954        0.3400000036
        8.0850000381        3.2000000477        0.3199999928
        8.1049995422        4.3000001907        0.4300000072
        8.1260004044        4.4000000954        0.4399999976
        8.1459999084        4.8000001907        0.4800000191
